word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
crystal-clear,crystal-clear,crystal-clear,,crystal-clear,crystal-clear,compound,crystal-clear,,crystal-clear,nature_druid_emerald,,"clear, transparent like crystal",,clear;transparent,murky;cloudy,,2,2,2,ItemSparse;JournalEncounter,crystal-clear:2,30.0986,0.8,False,
sand-swept,sand-swept,sand-swept,,sand-swept,sand-swept,compound,sand-swept,,sand-swept,nature_druid_emerald,,"covered, swept by sand or dust",,swept;covered,clear;clean,,2,2,2,ItemSparse;JournalEncounter,sand-swept:2,30.0986,0.7,True,low_confidence
slow-moving,slow-mov,slow-moving,,slow-mov,slow-mov,compound,slow-moving,,slow-moving,nature_druid_emerald,,"moving, progressing slowly or at a slow pace",,slow;moving,fast;swift,,2,2,2,ItemSparse;JournalEncounterSection,slow-moving:2,30.0986,0.8,False,
species-specific,species-specific,species-specific,,species-specific,species-specific,compound,species-specific,,species-specific,nature_druid_emerald,,relating to or characteristic of a particular species,,unique;distinctive;specialized,general;common;universal,,15,15,1,ItemSparse,species-specific:15,29.7726,0.7,True,low_confidence
blood-red,blood-r,blood-red,,blood-r,blood-r,compound,blood-red,,blood-red,nature_druid_emerald,,having a red color like blood,,red;color;blood,white;black,,5,5,1,ItemSparse,blood-red:5,28.7918,0.8,False,
ley-line,ley-line,ley-line,,ley-line,ley-line,compound,ley-line,,ley-line,nature_druid_emerald,,a line of spiritual energy,,line;energy,,,5,4,1,JournalEncounterSection,ley-line:5,28.7918,0.8,False,
growth-covered,growth-cover,growth-covered,,growth-cover,growth-cover,compound,growth-covered,,growth-covered,nature_druid_emerald,,covered in growth or vegetation,,growth;vegetation,,,4,4,1,JournalEncounterSection,growth-covered:4,28.6094,0.9,False,
light-gorged,light-gorg,light-gorged,,light-gorg,light-gorg,compound,light-gorged,,light-gorged,nature_druid_emerald,,filled with or surrounded by light,,light;surrounded,,,4,4,1,JournalEncounterSection,light-gorged:4,28.6094,0.9,False,
king,king,king,,king,king,base,king,,,nobility_titles_power,,a monarch or ruler,,queen;lord,,,380,340,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,king:380,45.9428,0.5,True,low_confidence
queen,queen,queen,,queen,queen,base,queen,,,nobility_titles_power,,a female monarch or ruler,,king;lord,,,189,182,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,queen:189,45.247,0.8,False,
lord,lord,lord,,lord,lord,base,lord,,,nobility_titles_power,,"a person of high social status or authority, often with power over others",,person;status;authority,servant;subject,,381,356,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,lord:381,43.9454,0.9,False,
noble,noble,noble,,noble,noble,base,noble,,,nobility_titles_power,,"having or showing high moral standards, often in a way that is admirable or respected",,moral;admirable;respected,base;unworthy,,42,42,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,noble:42,43.7612,0.5,True,low_confidence
court,court,court,,court,court,base,court,,,nobility_titles_power,,"a group of people who are in charge or have authority, often in a formal or official way",,group;authority;official,chaos;disorder,,40,38,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,court:40,43.7136,0.3,True,low_confidence
reign,reign,reign,,reign,reign,base,reign,,,nobility_titles_power,,"a period of time when someone is in charge or has authority, often in a formal or official way",,period;authority;official,chaos;disorder,,27,27,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,reign:27,43.3322,0.7,True,low_confidence
lady,lady,lady,,lady,lady,base,lady,,,nobility_titles_power,,a woman of high social status or rank,,woman;female;noble,commoner;peasant,,141,133,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,lady:141,42.9558,0.1,True,low_confidence
prince,prince,prince,,prince,prince,base,prince,,,nobility_titles_power,,a male member of a royal family or nobility,,male;royal;noble,commoner;peasant,,101,92,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,prince:101,42.625,0.1,True,low_confidence
crown,crown,crown,,crown,crown,base,crown,,,nobility_titles_power,,"a symbol of royal or noble status, often worn on the head",,symbol;status;rank,commoner;peasant,,75,75,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,crown:75,42.3307,0.1,True,low_confidence
princess,princess,princess,,princess,princess,base,princess,,,nobility_titles_power,,the daughter of a king or queen,,king;queen,,,51,45,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,princess:51,41.9512,1.0,False,
throne,throne,throne,,throne,throne,base,throne,,,nobility_titles_power,,"a chair or seat of state, especially one used by a king or queen",,chair;seat;stool,,,41,41,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,throne:41,41.7377,1.0,False,
baron,baron,baron,,baron,baron,base,baron,,,nobility_titles_power,,"a nobleman of high rank, typically ranking below a count or earl",,lord;noble;gentleman,,,33,26,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,baron:33,41.5264,1.0,False,
kingdom,kingdom,kingdom,,kingdom,kingdom,base,kingdom,,,nobility_titles_power,,a country or territory ruled by a king or queen,,country;territory;monarchy,,,34,34,3,BroadcastText;ItemSparse;JournalEncounter,kingdom:34,39.5553,1.0,False,
chieftain,chieftain,chieftain,,chieftain,chieftain,base,chieftain,,,nobility_titles_power,,a leader or chief of a tribe or group,,leader;chief;tribal,,,29,29,3,BroadcastText;ItemSparse;JournalEncounter,chieftain:29,39.4012,1.0,False,
ruler,ruler,ruler,,ruler,ruler,base,ruler,,,nobility_titles_power,,"a person who has authority or control over a country, organization, or group",,leader;chief;monarch,,,19,19,3,BroadcastText;ItemSparse;JournalEncounter,ruler:19,38.9957,1.0,False,
sovereign,sovereign,sovereign,,sovereign,sovereign,base,sovereign,,,nobility_titles_power,,having supreme power or authority,,powerful;authoritative;regal,,,12,12,2,ItemSparse;JournalEncounterSection,sovereign:12,36.5649,1.0,False,
heir,heir,heir,,heir,heir,base,heir,,,nobility_titles_power,,a person who inherits property or title,,inherit;title;property,outsider;stranger,,7,7,2,BroadcastText;ItemSparse,heir:7,36.0794,0.9,False,
duke,duke,duke,,duke,duke,base,duke,,,nobility_titles_power,,a high-ranking nobleman or aristocrat,,noble;aristocrat;title,commoner;peasant,,6,6,2,ItemSparse;JournalEncounter,duke:6,35.9459,0.8,False,
blood-princess,blood-princess,blood-princess,,blood-princess,blood-princess,compound,blood-princess,,blood-princess,nobility_titles_power,,"Blood-Princess, nobility and titles",,Thal'ena;San'layn Queen,,,7,6,2,JournalEncounter;JournalEncounterSection,blood-princess:7,31.0794,1.0,False,
god-king,god-k,god-king,,god-k,god-k,compound,god-king,,god-king,nobility_titles_power,,a ruler or leader who is considered to be divine or god-like,,ruler;leader;divine,,,3,3,2,JournalEncounter;JournalEncounterSection,god-king:3,30.3863,0.8,False,
ranger-general,ranger-general,ranger-general,,ranger-general,ranger-general,compound,ranger-general,,ranger-general,nobility_titles_power,,"high-ranking military officer, leader of rangers",,general;commander,private;soldier,,3,3,2,ItemSparse;JournalEncounter,ranger-general:3,30.3863,0.9,False,
high-ranking,high-rank,high-ranking,,high-rank,high-rank,compound,high-ranking,,high-ranking,nobility_titles_power,,having a high position or status,,important;influential;prestigious,low-ranking;unimportant;insignificant,,13,13,1,ItemSparse,high-ranking:13,29.6391,0.9,False,
kirin-tor,kirin-tor,kirin-tor,,kirin-tor,kirin-tor,compound,kirin-tor,,kirin-tor,nobility_titles_power,,a title or rank of nobility,,title;rank;nobility,,,4,4,1,BroadcastText,kirin-tor:4,28.6094,0.9,False,
lok-tar,lok-tar,lok-tar,,lok-tar,lok-tar,compound,lok-tar,,lok-tar,nobility_titles_power,,a title or phrase used by the ogres,,title;phrase;ogres,,,4,4,1,BroadcastText,lok-tar:4,28.6094,0.8,False,
jade,jade,jade,,jade,jade,base,jade,,,pandaria_mists_celestials,,"a type of green or white stone, often used in jewelry or decorative objects",,stone;green;white,jagged; rough,,81,77,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,jade:81,44.4067,0.5,True,low_confidence
celestial,celestial,celestial,,celestial,celestial,base,celestial,,,pandaria_mists_celestials,,"relating to the sky or heavens, often in a way that is beautiful or awe-inspiring",,sky;heavens;beautiful,terrestrial; mundane,,39,33,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,celestial:39,43.6889,0.1,True,low_confidence
sha,sha,sha,,sha,sha,base,sha,,,pandaria_mists_celestials,,"a type of evil or malevolent spirit, often associated with darkness or chaos",,evil;malevolent;darkness,good; benevolent,,224,183,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,sha:224,43.4161,0.9,False,
mist,mist,mist,,mist,mist,base,mist,,,pandaria_mists_celestials,,"a cloud or fog that hangs in the air, often near water",,fog;cloud,,,42,39,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,mist:42,41.7612,1.0,False,
lotus,lotu,lotus,,lotu,lotu,inflected_form,lotus,,,pandaria_mists_celestials,,"a type of aquatic plant that is native to Asia, especially one that has large, showy flowers",,flower;plant;vegetation,dead;dying;withered,,18,17,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,lotus:18,40.9444,0.7,True,low_confidence
crane,crane,crane,,crane,crane,base,crane,,,pandaria_mists_celestials,,"a type of bird that is known for its long neck and legs, especially one that is native to Asia",,bird;fowl;waterfowl,domesticated;tame;docile,,16,14,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,crane:16,40.8332,0.7,True,low_confidence
chi-ji,chi-ji,chi-ji,,chi-ji,chi-ji,compound,chi-ji,,chi-ji,pandaria_mists_celestials,,a person or thing associated with the Red Crane,,crane;red;celestial,earthly;mundane,,25,21,3,ItemSparse;JournalEncounter;JournalEncounterSection,chi-ji:25,34.2581,0.9,False,
shado-pan,shado-pan,shado-pan,,shado-pan,shado-pan,compound,shado-pan,,shado-pan,pandaria_mists_celestials,,a person or thing associated with the Shado-Pan,,Shado-Pan;monastery;mystic,secular;mundane,,19,19,3,BroadcastText;ItemSparse;JournalEncounter,shado-pan:19,33.9957,0.9,False,
azj-kahet,azj-kahet,azj-kahet,,azj-kahet,azj-kahet,compound,azj-kahet,,azj-kahet,pandaria_mists_celestials,,a person or thing associated with Azj-Kahet,,Azj-Kahet;city;threads,secular;mundane,,14,13,3,BroadcastText;ItemSparse;JournalEncounter,azj-kahet:14,33.7081,0.9,False,
nexus-prince,nexus-prince,nexus-prince,,nexus-prince,nexus-prince,compound,nexus-prince,,nexus-prince,pandaria_mists_celestials,,a person or thing associated with the Nexus-Prince,,Nexus-Prince;Shaffar;magic,secular;mundane,,12,12,3,ItemSparse;JournalEncounter;JournalEncounterSection,nexus-prince:12,33.5649,0.9,False,
kun-lai,kun-lai,kun-lai,,kun-lai,kun-lai,compound,kun-lai,,kun-lai,pandaria_mists_celestials,,a person or thing associated with Kun-Lai Summit,,Kun-Lai;summit;mountain,flat;level,,11,10,3,BroadcastText;ItemSparse;JournalEncounter,kun-lai:11,33.4849,0.9,False,
locus-walker,locus-walker,locus-walker,,locus-walker,locus-walker,compound,locus-walker,,locus-walker,pandaria_mists_celestials,,"Locus-Walker, Pandaria and mists",,ethereals;K'aresh,,,13,13,2,BroadcastText;ItemSparse,locus-walker:13,31.6391,1.0,False,
sha-touched,sha-touch,sha-touched,,sha-touch,sha-touch,compound,sha-touched,,sha-touched,pandaria_mists_celestials,,"influenced, affected by sha energy",,touched;affected,untouched;unaffected,,27,27,1,ItemSparse,sha-touched:27,30.3322,0.6,True,low_confidence
unholy,unholy,unholy,,unholy,unholy,base,unholy,,,profane / unholy / blasphemous,,"not holy or sacred, often in a way that is considered wrong or immoral",,impious;irreverent;blasphemous,holy;sacred;sanctified,,63,63,3,ItemSparse;JournalEncounter;JournalEncounterSection,unholy:63,40.1589,0.9,False,
ritual,ritual,ritual,,ritual,ritual,base,ritual,,,ritual_religion,,a ceremony or practice with spiritual significance,,ceremony;practice,,,143,138,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,ritual:143,44.9698,0.5,True,low_confidence
sacrifice,sacrifice,sacrifice,,sacrifice,sacrifice,base,sacrifice,,,ritual_religion,,"the act of giving up something valuable or important, often for the benefit of others",,give;offer;dedicate,selfishness;greed,,59,59,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,sacrifice:59,44.0943,0.1,True,low_confidence
temple,temple,temple,,temple,temple,base,temple,,,ritual_religion,,a building or structure used for religious worship or ritual,,building;structure;place of worship,secular;profane,,92,89,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,temple:92,42.5326,0.1,True,low_confidence
altar,altar,altar,,altar,altar,base,altar,,,ritual_religion,,"a structure or object used for worship, typically one that is dedicated to a particular deity or spirit",,shrine;temple;sanctuary,,,30,26,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,altar:30,41.434,1.0,False,
rite,rite,rite,,rite,rite,base,rite,,,ritual_religion,,"a ritual or ceremony, especially one with a specific purpose or meaning",,ceremony;ritual;custom,irregular;unusual;unconventional,,11,10,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,rite:11,40.4849,0.8,False,
shrine,shrine,shrine,,shrine,shrine,base,shrine,,,ritual_religion,,a small building or structure used for worship or as a memorial,,temple;sanctuary;memorial,,,21,21,3,BroadcastText;ItemSparse;JournalEncounter,shrine:21,39.091,1.0,False,
offering,offer,offering,,offer,offer,inflected_form,offering,,,ritual_religion,,a gift or sacrifice made to a deity or as a sign of respect,,gift;sacrifice;tribute,,,20,20,3,BroadcastText;ItemSparse;JournalEncounterSection,offering:20,39.0445,1.0,False,
prayer,prayer,prayer,,prayer,prayer,base,prayer,,,ritual_religion,,"a request or expression of thanks to a higher power, often in a formal way",,petition;supplication;invocation,,,9,9,3,BroadcastText;ItemSparse;JournalEncounterSection,prayer:9,38.3026,1.0,False,
pious,piou,pious,,piou,piou,inflected_form,pious,,,ritual_religion,,having or showing a strong sense of devotion to a deity or higher power,,devotion;deity;higher power,irreverent;blasphemous,,2,2,2,BroadcastText;ItemNameDescription,pious:2,35.0986,0.9,False,
spirit,spirit,spirit,,spirit,spirit,base,spirit,,,shadowlands_soul_afterlife,,a non-physical entity or being,,ghost;soul,,,361,317,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,spirit:361,45.8916,0.3,True,low_confidence
anima,anima,anima,,anima,anima,base,anima,,,shadowlands_soul_afterlife,,a vital energy or essence,,soul;spirit,,,272,217,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,anima:272,45.6095,0.2,True,low_confidence
ascended,ascend,ascended,,ascend,ascend,inflected_form,ascended,,,shadowlands_soul_afterlife,,having reached a higher level or state of being,,advanced;progressed;elevated,descended;degraded,,22,22,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,ascended:22,43.1355,0.6,True,low_confidence
covenant,covenant,covenant,,covenant,covenant,base,covenant,,,shadowlands_soul_afterlife,,a formal agreement or promise between two or more parties,,agreement;promise;contract,,,27,27,3,BroadcastText;ItemSparse;JournalEncounterSection,covenant:27,39.3322,1.0,False,
soulbind,soulbind,soulbind,,soulbind,soulbind,base,soulbind,,,shadowlands_soul_afterlife,,to bind or tie a soul to something,,soul;spirit;reanimated,free;unbound,,7,7,1,JournalEncounterSection,soulbind:7,34.0794,0.9,False,
soul-scribe,soul-scribe,soul-scribe,,soul-scribe,soul-scribe,compound,soul-scribe,,soul-scribe,shadowlands_soul_afterlife,,"Soul-Scribe, Shadowlands and soul",,Taah'bat;will done,,,12,9,2,JournalEncounter;JournalEncounterSection,soul-scribe:12,31.5649,1.0,False,
anima-infused,anima-infus,anima-infused,,anima-infus,anima-infus,compound,anima-infused,,anima-infused,shadowlands_soul_afterlife,,"imbued, filled with anima energy",,infused;imbued,empty;void,,2,2,2,ItemSparse;JournalEncounter,anima-infused:2,30.0986,0.7,True,low_confidence
mana-wraith,mana-wraith,mana-wraith,,mana-wraith,mana-wraith,compound,mana-wraith,,mana-wraith,shadowlands_soul_afterlife,,a type of spirit or entity that is connected to mana,,spirit;entity;mana,,,4,4,1,JournalEncounterSection,mana-wraith:4,28.6094,0.8,False,
vault,vault,vault,,vault,vault,base,vault,,,titan_order_machinery,,"a room or structure used to store valuable or important things, often in a secure location",,room;structure;storage,open;exposed,,71,59,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,vault:71,44.2767,0.2,True,low_confidence
forge,forge,forge,,forge,forge,base,forge,,,titan_order_machinery,,a place where metal is heated and shaped,,smithy;workshop;factory,destroy;demolish,,153,153,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,forge:153,43.037,0.4,True,low_confidence
construct,construct,construct,,construct,construct,base,construct,,,titan_order_machinery,,to build or create something through a process of assembly or combination,,build;create;assemble,destroy;demolish,,115,99,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,construct:115,42.7536,0.1,True,low_confidence
keeper,keeper,keeper,,keeper,keeper,base,keeper,,,titan_order_machinery,,a person or thing that guards or preserves something,,Ra-den;master,,,64,61,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,keeper:64,42.1744,1.0,False,
matrix,matrix,matrix,,matrix,matrix,base,matrix,,,titan_order_machinery,,a substance or environment in which something develops or is embedded,,grid;lattice;network,,,40,38,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,matrix:40,41.7136,1.0,False,
titanic,titanic,titanic,,titanic,titanic,base,titanic,,,titan_order_machinery,,"relating to or characteristic of the Titans, a group of powerful beings in Greek mythology",,gigantic;enormous;colossal,,,35,31,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,titanic:35,41.5835,1.0,False,
prime,prime,prime,,prime,prime,base,prime,,,titan_order_machinery,,"being in the best or most favorable state, typically due to youth or good health",,optimal;ideal;perfect,,,31,29,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,prime:31,41.4657,1.0,False,
protocol,protocol,protocol,,protocol,protocol,base,protocol,,,titan_order_machinery,,a set of rules or procedures for a particular activity,,rules;procedures;regulations,,,29,28,2,BroadcastText;JournalEncounterSection,protocol:29,37.4012,1.0,False,
reorigination,reorigination,reorigination,,reorigination,reorigination,base,reorigination,,,titan_order_machinery,,the act of re-establishing or re-creating something,,re-establish;re-create;renew,,,18,11,2,BroadcastText;JournalEncounterSection,reorigination:18,36.9444,1.0,False,
mechano-lord,mechano-lord,mechano-lord,,mechano-lord,mechano-lord,compound,mechano-lord,,mechano-lord,titan_order_machinery,,"Mechano-Lord, Titan and machinery",,Capacitus;Stamina,,,6,6,2,JournalEncounter;JournalEncounterSection,mechano-lord:6,30.9459,1.0,False,
state-of-the-art,state-of-the-art,state-of-the-art,,state-of-the-art,state-of-the-art,compound,state-of-the-art,,state-of-the-art,titan_order_machinery,,"latest, most advanced technology or innovation",,advanced;innovative,outdated;obsolete,,2,2,2,ItemSparse;JournalEncounter,state-of-the-art:2,30.0986,0.8,False,
proto-material,proto-material,proto-material,,proto-material,proto-material,compound,proto-material,,proto-material,titan_order_machinery,,a basic or primitive material,,primary;fundamental;elemental,advanced;sophisticated;refined,,10,10,1,ItemSparse,proto-material:10,29.3979,0.8,False,
n-d,n-d,n-d,,n-d,n-d,compound,n-d,,n-d,titan_order_machinery,,a type of device or machine with an unknown or unclear meaning,,device;machine;apparatus,clear;obvious;understood,,8,8,1,ItemSparse,n-d:8,29.1972,0.7,True,low_confidence
titan-forged,titan-forg,titan-forged,,titan-forg,titan-forg,compound,titan-forged,,titan-forged,titan_order_machinery,,something that has been created or forged by the titans,,titan;forged;created,natural;organic,,6,6,1,JournalEncounter,titan-forged:6,28.9459,0.9,False,
craft,craft,craft,,craft,craft,base,craft,,,trade_crafting,,to create or make something by hand,,forge;skilled,,,2769,2769,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,craft:2769,45.9266,0.4,True,low_confidence
supplies,supply,supplies,,supply,supply,inflected_form,supplies,,,trade_crafting,,materials or resources needed for a task or activity,,resources;equipment,,,141,141,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,supplies:141,44.9558,0.3,True,low_confidence
crafted,craft,crafted,,craft,craft,inflected_form,crafted,,,trade_crafting,,"made or created with skill and care, often using special techniques or materials",,made;created;skilled,unskilled; careless,,372,370,4,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter,crafted:372,43.9216,0.8,False,
ore,ore,ore,,ore,ore,base,ore,,,trade_crafting,,a mineral or rock containing valuable substances,,mineral;rock;substance,waste;garbage,,160,154,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,ore:160,43.0814,0.5,True,low_confidence
vessel,vessel,vessel,,vessel,vessel,base,vessel,,,trade_crafting,,a container or vehicle used for carrying or transporting things,,container;vehicle;means of transport,empty;unoccupied,,78,78,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,vessel:78,42.3694,0.1,True,low_confidence
coin,coin,coin,,coin,coin,base,coin,,,trade_crafting,,"a small, flat piece of metal used as money or currency",,money;currency;payment,debt;owe,,70,65,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,coin:70,42.2627,0.1,True,low_confidence
bargain,bargain,bargain,,bargain,bargain,base,bargain,,,trade_crafting,,a deal or agreement between two or more parties,,deal;agreement;contract,,,24,24,3,BroadcastText;JournalEncounter;JournalEncounterSection,bargain:24,39.2189,1.0,False,
cloth,cloth,cloth,,cloth,cloth,base,cloth,,,trade_crafting,,"a material made from fibers, especially one used for clothing or textiles",,fabric;textile;material,,,138,137,2,BroadcastText;ItemSparse,cloth:138,38.9345,1.0,False,
leather,leather,leather,,leather,leather,base,leather,,,trade_crafting,,"a tough, flexible material made from animal skin",,material;skin;hide,,,235,233,1,ItemSparse,leather:235,37.4638,1.0,False,
shipment,shipment,shipment,,shipment,shipment,base,shipment,,,trade_crafting,,a consignment of goods sent for delivery or sale,,goods;delivery;sale,,,24,24,2,ItemSparse;JournalEncounterSection,shipment:24,37.2189,1.0,False,
merchant,merchant,merchant,,merchant,merchant,base,merchant,,,trade_crafting,,"a person who buys and sells goods, often in a market or store",,buy;sell;market,farmer;artisan,,25,25,1,ItemSparse,merchant:25,35.2581,0.8,False,
trader,trader,trader,,trader,trader,base,trader,,,trade_crafting,,"a person who buys and sells goods, often in a market or exchange",,merchant;seller;buyer,producer;manufacturer,,4,4,1,ItemSparse,trader:4,33.6094,0.8,False,
wares,ware,wares,,ware,ware,inflected_form,wares,,,trade_crafting,,goods or products for sale,,merchandise;commodities;products,waste;discard;unwanted,,2,2,1,ItemSparse,wares:2,33.0986,0.9,False,
day-to-day,day-to-day,day-to-day,,day-to-day,day-to-day,compound,day-to-day,,day-to-day,trade_crafting,,concerned with or related to everyday activities or tasks,,day;task;activity,,,3,3,2,ItemSparse;JournalEncounter,day-to-day:3,30.3863,0.9,False,
in-game,in-game,in-game,,in-game,in-game,compound,in-game,,in-game,trade_crafting,,"within or related to a game, especially a video game",,game;video;inside,,,3,3,2,ItemNameDescription;ItemSparse,in-game:3,30.3863,0.8,False,
commonly-issued,commonly-issue,commonly-issued,,commonly-issue,commonly-issue,compound,commonly-issued,,commonly-issued,trade_crafting,,widely distributed or available to the public,,public;general;universal,rare;scarce;exclusive,,8,8,1,ItemSparse,commonly-issued:8,29.1972,0.8,False,
high-quality,high-quality,high-quality,,high-quality,high-quality,compound,high-quality,,high-quality,trade_crafting,,of high standard or excellence,,quality;excellent;superior,low-quality;inferior,,7,7,1,ItemSparse,high-quality:7,29.0794,0.9,False,
two-pack,two-pack,two-pack,,two-pack,two-pack,compound,two-pack,,two-pack,trade_crafting,,a package or container that holds two items,,pack;container;item,single;one,,7,7,1,ItemSparse,two-pack:7,29.0794,0.8,False,
higher-quality,higher-quality,higher-quality,,higher-quality,higher-quality,compound,higher-quality,,higher-quality,trade_crafting,,of higher standard or excellence than usual,,quality;excellent;superior,lower-quality;inferior,,6,6,1,ItemSparse,higher-quality:6,28.9459,0.9,False,
cartel-approved,cartel-approv,cartel-approved,,cartel-approv,cartel-approv,compound,cartel-approved,,cartel-approved,trade_crafting,,something that has been approved or sanctioned by a cartel,,approved;sanctioned;cartel,disapproved;rejected,,5,5,1,ItemSparse,cartel-approved:5,28.7918,0.8,False,
mid-quality,mid-quality,mid-quality,,mid-quality,mid-quality,compound,mid-quality,,mid-quality,trade_crafting,,of average or moderate quality,,quality;average,,,4,4,1,ItemSparse,mid-quality:4,28.6094,0.9,False,
path,path,path,,path,path,base,path,,,travel_places,,a route or course of travel,,way;road,,,207,201,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,path:207,45.3375,0.0,True,low_confidence
portal,portal,portal,,portal,portal,base,portal,,,travel_places,,a gateway or entrance to another place or dimension,,gate;door,,,142,117,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,portal:142,44.9628,0.4,True,low_confidence
flight,flight,flight,,flight,flight,base,flight,,,travel_places,,the act of flying or moving quickly through the air,,journey;path,,,60,59,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,flight:60,42.1109,1.0,False,
cave,cave,cave,,cave,cave,base,cave,,,travel_places,,a hollow or cavernous space in the ground,,ruins;gate,,,45,43,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,cave:45,41.8286,1.0,False,
isle,isle,isle,,isle,isle,base,isle,,,travel_places,,a small island or piece of land surrounded by water,,shore;harbor,,,44,43,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,isle:44,41.8067,1.0,False,
valley,valley,valley,,valley,valley,base,valley,,,travel_places,,"a low area of land between hills or mountains, typically with a river flowing through it",,hollow;dell;glen,,,42,42,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,valley:42,41.7612,1.0,False,
trail,trail,trail,,trail,trail,base,trail,,,travel_places,,"a path or route, typically one that is used for walking or hiking",,path;way;route,,,32,29,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,trail:32,41.4965,1.0,False,
gate,gate,gate,,gate,gate,base,gate,,,travel_places,,"a structure or object used to control access to a place, typically one that is made of wood, metal, or stone",,door;entrance;portal,,,27,26,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,gate:27,41.3322,1.0,False,
shore,shore,shore,,shore,shore,base,shore,,,travel_places,,"the land or beach along the edge of a sea, lake, or river",,coast;beach;bank,inland;mountainous;deserted,,21,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,shore:21,41.091,0.8,False,
camp,camp,camp,,camp,camp,base,camp,,,travel_places,,temporary settlement or base,,shelter;base;encampment,,,38,38,3,BroadcastText;ItemSparse;JournalEncounterSection,camp:38,39.6636,1.0,False,
journey,journey,journey,,journey,journey,base,journey,,,travel_places,,"a long or difficult trip, especially one made on foot or by horse",,trip;travel;adventure,,,23,23,3,BroadcastText;ItemSparse;JournalEncounter,journey:23,39.1781,1.0,False,
road,road,road,,road,road,base,road,,,travel_places,,"a path or way for travel, especially one made by humans",,path;way;highway,,,18,18,3,BroadcastText;ItemSparse;JournalEncounterSection,road:18,38.9444,1.0,False,
harbor,harbor,harbor,,harbor,harbor,base,harbor,,,travel_places,,a place where ships can find shelter and safety,,port;haven;shore,,,15,15,3,BroadcastText;ItemSparse;JournalEncounter,harbor:15,38.7726,1.0,False,
